,PR-AUC,ROC-AUC,Max F1,Max F1 Precision,Max F1 Recall,runtime,status,model,subsample,preprocessor,postprocessor,seed,lr,optimizer_fn,dataset
29,0.7607608192421279,0.9890158767534539,0.7519685039370079,0.8059071729957806,0.7047970479704797,28.694581747055054,Completed,AE,50000,minmax,none,51,0.004000000000000001,hd-sgd,covertype
30,0.7866962197765851,0.9921652558755358,0.725883476599809,0.7524752475247525,0.7011070110701108,29.77115297317505,Completed,AE,50000,minmax,none,42,0.008000000000000004,hd-sgd,covertype
31,0.772159915026059,0.9936330113634753,0.7289719626168224,0.833729216152019,0.6476014760147601,28.964284420013428,Completed,AE,50000,minmax,none,43,0.008000000000000004,hd-sgd,covertype
32,0.6878136493537378,0.9849308198286398,0.670061099796334,0.7477272727272727,0.6070110701107011,30.817731380462646,Completed,AE,50000,minmax,none,44,0.008000000000000004,hd-sgd,covertype
33,0.8219188634277546,0.991531895787234,0.76171875,0.8091286307053942,0.7195571955719557,26.809627056121826,Completed,AE,50000,minmax,none,45,0.008000000000000004,hd-sgd,covertype
34,0.6961266752218717,0.9872112966550022,0.66793893129771,0.691699604743083,0.6457564575645757,27.852595329284668,Completed,AE,50000,minmax,none,46,0.008000000000000004,hd-sgd,covertype
35,0.7963259907771749,0.9885757179784584,0.8085539714867618,0.9022727272727272,0.7324723247232472,30.906594038009644,Completed,AE,50000,minmax,none,47,0.008000000000000004,hd-sgd,covertype
36,0.7137717771697831,0.9897282483075952,0.691860465116279,0.7285714285714285,0.6586715867158671,24.448072910308838,Completed,AE,50000,minmax,none,48,0.008000000000000004,hd-sgd,covertype
37,0.7888563660458222,0.982725064421577,0.7453083109919572,0.7227036395147314,0.7693726937269373,22.752578020095825,Completed,AE,50000,minmax,none,49,0.008000000000000004,hd-sgd,covertype
38,0.7047243838266118,0.9844062777034418,0.6694560669456068,0.7729468599033816,0.5904059040590406,27.809035778045654,Completed,AE,50000,minmax,none,50,0.008000000000000004,hd-sgd,covertype
39,0.7893087114140274,0.990618414312252,0.756,0.8253275109170306,0.6974169741697417,25.15256977081299,Completed,AE,50000,minmax,none,51,0.008000000000000004,hd-sgd,covertype
40,0.7898482197194212,0.9937786491173174,0.7361853832442067,0.7120689655172414,0.7619926199261993,24.906275510787964,Completed,AE,50000,minmax,none,42,0.016,hd-sgd,covertype
41,0.7779408442437165,0.9956629494719066,0.7136150234741784,0.7265774378585086,0.7011070110701108,21.00651741027832,Completed,AE,50000,minmax,none,43,0.016,hd-sgd,covertype
42,0.7354102261453163,0.9893057346805423,0.6804123711340205,0.7710280373831776,0.6088560885608856,30.371426820755005,Completed,AE,50000,minmax,none,44,0.016,hd-sgd,covertype
43,0.8665087380589485,0.9932131463738513,0.8242187500000001,0.8755186721991701,0.7785977859778598,25.292043685913086,Completed,AE,50000,minmax,none,45,0.016,hd-sgd,covertype
44,0.7280771748846774,0.9899537555365849,0.7102633969118984,0.6994633273703041,0.7214022140221402,27.971585035324097,Completed,AE,50000,minmax,none,46,0.016,hd-sgd,covertype
45,0.8481185572473698,0.992575757372277,0.8358490566037736,0.8552123552123552,0.8173431734317343,22.904329538345337,Completed,AE,50000,minmax,none,47,0.016,hd-sgd,covertype
46,0.6596851235249543,0.9892701459466372,0.6278118609406953,0.7041284403669725,0.566420664206642,28.855169534683228,Completed,AE,50000,minmax,none,48,0.016,hd-sgd,covertype
47,0.7770012875773625,0.9873417140698157,0.7520585544373285,0.7459165154264973,0.7583025830258303,24.396791219711304,Completed,AE,50000,minmax,none,49,0.016,hd-sgd,covertype
